Temmuz 2026;;;;;;;;;;;;;;;;;;
Marka Kodu;Tip Kodu;Marka Adı;Tip Adı;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012
118;27;PORSCHE;911 CARRERA 4 COUPE;0;0;0;0;0;0;0;0;16816960;15976114;14698023;13522182;12169964;10952968;9857346
118;28;PORSCHE;911 CARRERA 4 CABRIO;0;0;0;0;0;0;0;0;18498656;17573725;16167825;14874401;13386960;12048266;10843080
118;31;PORSCHE;911 CARRERA 4S;0;0;0;0;0;18995930;18426052;17873270;17337073;16470219;15152601;13940393;12546353;11291717;10162213
118;33;PORSCHE;BOXSTER;0;0;0;0;0;0;0;0;0;0;0;4743829;4115826;4020741;3267194
118;35;PORSCHE;BOXSTER S;0;0;0;0;0;0;0;0;0;0;0;4997442;4432402;3894095;3445681
118;36;PORSCHE;911 TURBO;0;0;0;0;0;0;0;0;20804488;19764263;18183121;16728472;15055625;13550062;12194655
118;38;PORSCHE;CAYENNE S;0;0;0;0;0;0;0;9492038;9066772;7251484;6075165;5240908;4504338;4004374;3120771
118;39;PORSCHE;CAYENNE TURBO;0;0;0;0;0;0;14824085;14617798;13120044;11325660;9271554;8046416;6913431;5983143;4869107
118;40;PORSCHE;911 CARRERA 4S CABRIO;0;0;0;0;0;0;0;0;19070779;18117240;16667862;15334435;13800989;12420889;11178435
118;41;PORSCHE;CAYENNE;0;0;0;0;0;0;0;9492038;8617959;7650608;5431940;4574320;3558435;3130135;2588073
118;43;PORSCHE;CAYMAN S;0;0;0;0;0;0;0;0;0;5564893;5301249;4881853;4214960;3927953;3323645
118;44;PORSCHE;CAYMAN;0;0;0;0;0;0;0;0;0;5552368;4882446;4580251;3985312;3607726;2957327
118;45;PORSCHE;911 CARRERA S CABRIOLET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10231110
118;46;PORSCHE;911 TARGA 4;0;0;0;0;0;0;0;0;17657808;16774918;15432926;14198293;12778462;11500616;10350214
118;47;PORSCHE;911 TARGA 4S;0;0;0;0;0;0;0;0;18203928;17293730;15910231;14637411;13173672;11856305;10670323
118;48;PORSCHE;911 GT3;0;0;0;0;0;0;0;0;0;18787908;17284876;15902086;14311875;12880688;11592242
118;49;PORSCHE;911 GT3 RS;0;0;0;0;0;0;0;0;0;23484885;21606097;19877606;17889846;16100862;14490300
118;50;PORSCHE;CAYENNE TURBO S;0;0;0;0;0;0;0;0;0;14195146;11605068;10376960;8751350;7435875;6182198
118;51;PORSCHE;911 TURBO CABRIOLET;0;0;0;0;0;0;0;0;22884936;21740690;20001432;18401319;16561187;14905066;13414120
118;52;PORSCHE;CAYENNE GTS;0;0;0;0;0;0;0;0;0;8368636;6907879;6095805;5322354;5018987;4154394
118;53;PORSCHE;CAYENNE DIESEL;0;0;0;0;0;0;0;0;0;6757808;5851603;4995949;3793234;3145518;2820742
118;54;PORSCHE;PANAMERA S;0;0;0;0;0;0;0;0;0;0;0;6763731;5308060;4590769;3648002
118;55;PORSCHE;PANAMERA 4S;0;0;0;0;0;13463481;12950002;12829124;11312783;9879687;8380348;7330894;6196038;5559718;4461402
118;56;PORSCHE;PANAMERA TURBO;0;0;0;0;0;0;0;0;0;0;0;10786800;9229577;7953816;5009093
118;57;PORSCHE;CAYENNE S HYBRID;0;0;0;0;0;0;0;0;0;7434501;6074401;5336391;4564033;4283164;3296233
118;1001;PORSCHE;BOXSTER S BLACK EDITION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3553464
118;1002;PORSCHE;911 CARRERA 4 GTS;0;0;0;0;0;0;0;0;0;0;0;14593630;13134270;11820841;10638407
118;1003;PORSCHE;PANAMERA DIESEL;0;0;0;0;0;0;0;0;0;0;0;5833963;5460189;4201193;3504127
118;1004;PORSCHE;PANAMERA 4;0;0;0;0;0;0;0;0;0;0;0;5958562;5142431;4623961;3638734
118;1005;PORSCHE;PANAMERA TURBO S;0;0;0;0;0;0;0;0;0;16557552;14280518;12903298;10958874;9922771;8641104
118;1006;PORSCHE;CAYMAN S BLACK EDITION;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3388370
118;1007;PORSCHE;911 CARRERA;0;0;0;0;0;0;16533844;16037830;15556695;14778861;13596552;12508827;11257944;10132151;9118635
118;1008;PORSCHE;911 CARRERA CABRIO;0;0;0;0;0;0;0;0;17112364;16256749;14956206;13759709;12383741;11145367;10030499
118;1009;PORSCHE;911 CARRERA S;0;0;0;0;0;0;0;0;15867829;15074437;13868484;12759006;11483104;10334791;9301010
118;1010;PORSCHE;911 CARRERA S CABRIO;0;0;0;0;0;0;0;0;17454615;16581881;15255332;14034905;12631413;11368273;10231110
118;1011;PORSCHE;PANAMERA GTS;0;0;0;0;0;0;0;0;0;0;0;8097852;6941633;6300732;5397420
118;1012;PORSCHE;CAYENNE S DIESEL;0;0;0;0;0;0;0;0;0;7446544;5851603;4995949;4804472;3145518;0
118;1013;PORSCHE;PANAMERA DIESEL PLATINUM EDITION;0;0;0;0;0;0;0;0;0;0;0;0;0;5641037;0
118;1014;PORSCHE;911 TURBO S;0;0;0;0;0;0;0;0;24890711;23646176;21754483;20014124;18012711;16211440;14589817
118;1015;PORSCHE;PANEMERA S HYBRID;0;0;0;0;0;0;0;0;0;0;0;7663489;6364162;5215025;4441334
118;1016;PORSCHE;CAYENNE DIESEL PLATINUM EDITION;0;0;0;0;0;0;0;0;8033707;7373218;6075071;5376994;4025271;0;0
118;1017;PORSCHE;MACAN S DIZEL;0;0;0;0;0;0;0;0;5099707;4559384;4022919;3964023;3221662;0;0
118;1018;PORSCHE;MACAN S;0;0;0;0;0;7086195;6055497;5528915;4746572;4434316;4121570;3665896;3038993;0;0
118;1019;PORSCHE;MACAN TURBO;0;0;0;0;0;7271487;7026304;6956039;6886479;6817617;5802611;5139639;4466001;0;0
118;1020;PORSCHE;PANAMERA;0;0;0;0;0;0;0;0;0;0;0;0;4868989;0;0
118;1021;PORSCHE;PANAMERA 4S EXECUTIVE;0;0;0;0;0;0;0;0;0;0;0;9301081;7724068;0;0
118;1022;PORSCHE;PANAMERA TURBO EXECUTIVE;0;0;0;0;0;0;0;0;0;0;0;12856443;10670009;0;0
118;1023;PORSCHE;CAYMAN GTS;0;0;0;0;0;0;0;0;0;0;0;5393397;0;0;0
118;1024;PORSCHE;MACAN 2.0;0;0;0;0;0;6113451;5622580;5202972;4670537;4315988;4115260;3470208;0;0;0
118;1025;PORSCHE;BOXSTER GTS;0;0;0;0;0;0;0;0;0;0;0;5467112;0;0;0
118;1026;PORSCHE;BOXSTER SPYDER;0;0;0;0;0;0;0;0;0;9161993;7902014;6188338;5116705;4346581;3733659
118;1027;PORSCHE;CAYMAN GT4;0;0;0;0;0;0;0;0;0;0;0;6270558;0;0;0
118;1028;PORSCHE;911 CARRERA GTS;0;0;0;0;0;0;0;0;0;0;0;13396956;12057261;10851535;9766059
118;1029;PORSCHE;911 CARRERA GTS CABRIOLET;0;0;0;0;0;0;0;0;0;0;0;14736650;0;0;0
118;1030;PORSCHE;CARRERA 4 GTS CABRIOLET;0;0;0;0;0;0;0;0;0;0;0;10709711;0;0;0
118;1031;PORSCHE;911 TARGA GTS;0;0;0;0;0;0;0;0;0;0;0;13664893;0;0;0
118;1032;PORSCHE;911 TURBO S CABRIOLET;0;0;0;0;0;0;0;0;27379784;26010795;23929928;22015538;0;0;0
118;1033;PORSCHE;PANAMERA TURBO S EXECUTIVE;0;0;0;0;0;0;0;0;18862708;17725567;15287921;13797727;0;0;0
118;1034;PORSCHE;BOXSTER 2.0 (300);0;0;9001896;8755191;5695403;5638457;5582071;5526249;5470984;5416273;5059390;0;0;0;0
118;1035;PORSCHE;BOXSTER S 2.5 (350);0;0;0;0;0;0;8774364;7543463;6608506;6043213;5643727;0;0;0;0
118;1036;PORSCHE;CAYMAN 2.0 (300);0;0;9244917;8505714;5590097;5534190;5478853;5424061;5369816;5316126;5147260;0;0;0;0
118;1037;PORSCHE;CAYMAN S 2.5 (350);0;0;0;0;0;0;7893601;6753250;5363671;5108238;4863655;0;0;0;0
118;1038;PORSCHE;MACAN GTS;0;0;0;0;0;0;0;0;5502538;4561167;4178988;0;0;0;0
118;1039;PORSCHE;PANAMERA 2.9 4 E HYBRID;0;0;0;0;0;0;0;12531107;10820765;9779378;8218904;0;0;0;0
118;1040;PORSCHE;PANAMERA 4.0 V8 4S DIESEL;0;0;0;0;0;0;0;0;0;10960454;9464408;0;0;0;0
118;1041;PORSCHE;PANAMERA 4.0 V8 TURBO;0;0;0;0;0;0;20387385;19977351;17076821;15411995;13345149;0;0;0;0
118;1042;PORSCHE;PANAMERA 2.9 4 E HYBRID SPORT TURISMO;0;0;0;0;0;0;0;0;11423178;10464876;0;0;0;0;0
118;1043;PORSCHE;PANAMERA 2.9 4S DCT;0;0;0;0;0;0;0;0;11285387;10128153;0;0;0;0;0
118;1044;PORSCHE;PANAMERA 2.9 4S SPORT TURISMO;0;0;0;0;0;0;0;0;11905196;10820765;0;0;0;0;0
118;1045;PORSCHE;PANAMERA 3.0 V6;0;0;0;0;0;0;0;0;9372987;8459972;0;0;0;0;0
118;1046;PORSCHE;PANAMERA 3.0 V6 4 SPORT TURISMO;0;0;0;0;0;0;0;11268803;10006379;9090570;0;0;0;0;0
118;1047;PORSCHE;PANAMERA 4.0 V8 4S DIESEL SPORT TURISMO;0;0;0;0;0;0;0;0;0;11560245;0;0;0;0;0
118;1048;PORSCHE;PANAMERA 4.0 V8 TURBO S E-HYBRID;0;0;0;0;0;0;0;0;20571002;18560997;0;0;0;0;0
118;1049;PORSCHE;PANAMERA 4.0 V8 TURBO SPORT TURISMO;0;0;0;0;0;0;0;0;18175167;16057799;0;0;0;0;0
118;1050;PORSCHE;911 CARRERA 4 GTS CABRIOLET 3.0;0;0;0;0;0;0;0;0;19236726;18659627;0;0;0;0;0
118;1051;PORSCHE;911 CARRERA 4 GTS COUPE 3.0;0;0;0;0;0;0;0;0;17487935;16963298;0;0;0;0;0
118;1052;PORSCHE;911 CARRERA GTS CABRIOLET 3.0;0;0;0;0;0;0;0;0;18676435;18116142;0;0;0;0;0
118;1053;PORSCHE;911 CARRERA GTS COUPE 3.0;0;0;0;0;0;0;0;0;16978579;16469221;0;0;0;0;0
118;1054;PORSCHE;911 CARRERA TARGA 4 GTS 3.0;0;0;0;0;0;0;0;0;18362330;17811460;0;0;0;0;0
118;1055;PORSCHE;911 GT3 4.0;0;0;0;0;0;0;0;0;19705149;19113993;0;0;0;0;0
118;1056;PORSCHE;911 GT2 RS 3.8;0;0;0;0;0;0;0;0;31113390;30179988;0;0;0;0;0
118;1057;PORSCHE;BOXSTER GTS 2.5;0;0;0;0;0;0;0;7976329;7081648;6426631;0;0;0;0;0
118;1058;PORSCHE;CAYMAN GTS 2.5;0;0;0;0;0;0;0;7625129;6720568;6099025;0;0;0;0;0
118;1059;PORSCHE;911 GT3 RS 4.0;0;0;0;0;0;0;0;0;25927824;0;0;0;0;0;0
118;1060;PORSCHE;PANAMERA 4 3.0 (330);0;0;0;0;0;13272699;11124526;10942201;9445737;0;0;0;0;0;0
118;1061;PORSCHE;PANAMERA 4 E HYBRID EXECUTIVE;27904073;26554546;21008595;17909249;15703269;10713631;10012309;9918858;9415321;0;0;0;0;0;0
118;1062;PORSCHE;PANAMERA 4 EXECUTIVE 3.0 (330);0;0;0;0;0;0;13959098;12020350;10535490;0;0;0;0;0;0
118;1063;PORSCHE;PANAMERA 4S EXECUTIVE 2.9 (440);0;0;0;0;0;0;0;0;12367843;0;0;0;0;0;0
118;1064;PORSCHE;PANAMERA TURBO EXECUTIVE 4.0 (550);0;0;0;0;0;0;0;0;18862722;0;0;0;0;0;0
118;1065;PORSCHE;PANAMERA TURBO S E-HYBRID EXECUTIVE;0;0;0;0;0;0;0;0;22349266;0;0;0;0;0;0
118;1066;PORSCHE;BOXSTER T;0;0;0;0;0;0;6152753;5270337;0;0;0;0;0;0;0
118;1067;PORSCHE;CAYENNE E-HYBRID;0;0;0;13366259;12742942;12615508;12489358;12364460;0;0;0;0;0;0;0
118;1068;PORSCHE;CAYMAN T;0;0;0;0;0;6362709;6001498;5941480;0;0;0;0;0;0;0
118;1069;PORSCHE;CAYENNE COUPE;0;0;0;10832662;10327492;10224209;10121978;9147114;0;0;0;0;0;0;0
118;1070;PORSCHE;CAYENNE COUPE TURBO;0;0;0;18400410;17542328;17366900;17193225;17021297;0;0;0;0;0;0;0
118;1071;PORSCHE;SPYDER;0;0;0;0;0;0;11776706;10186238;0;0;0;0;0;0;0
118;1072;PORSCHE;CAYENNE 3.0 (340);0;0;0;9932671;9469473;9374777;9281032;8977285;8592190;7627735;0;0;0;0;0
118;1073;PORSCHE;911 TARGA 4S CABRIOLET 3.0 (420);0;0;0;0;0;0;0;0;18913202;17967542;16530138;0;0;0;0
118;1074;PORSCHE;BOXSTER GTS 4.0 (400);0;0;0;0;0;0;10338647;0;0;0;0;0;0;0;0
118;1075;PORSCHE;CAYMAN GTS 4.0 (400);0;0;0;0;0;0;8868408;0;0;0;0;0;0;0;0
118;1076;PORSCHE;CAYMAN GT4 4.0 (420);0;0;0;0;0;0;10218377;0;0;0;0;0;0;0;0
118;1077;PORSCHE;911CARRERA 4S 3.0 (450);0;0;0;0;20552484;19935908;19337829;18757694;0;0;0;0;0;0;0
118;1078;PORSCHE;911 TURBO S 3.8 (650);0;0;43305542;38974987;33128740;32134877;31170832;0;0;0;0;0;0;0;0
118;1079;PORSCHE;PANAMERA 4 10 YEARS EDITION 2.9 (330);0;0;0;0;0;0;13388565;0;0;0;0;0;0;0;0
118;1080;PORSCHE;PANAMERA 4 10 YEARS EDITION E-HYBRID 2.9 462;0;0;0;0;0;0;15003679;0;0;0;0;0;0;0;0
118;1081;PORSCHE;PANAMERA 4.0 SPORT TURISMO 2.9 (330);0;0;0;14242661;13578472;13442683;13308257;0;0;0;0;0;0;0;0
118;1082;PORSCHE;CAYENNE TURBO 4.0 (550);0;0;0;17500362;16684251;16517406;16352228;0;0;0;0;0;0;0;0
118;1083;PORSCHE;CAYENNE COUPE E-HYBRID 3.0 (462);23630153;22191795;17123558;13334294;12712460;12585340;12459485;0;0;0;0;0;0;0;0
118;1084;PORSCHE;CAYENNE COUPE TURBO S E-HYBRID 4.0 (680);0;18182152;18177408;17995634;17815678;17637522;17461146;0;0;0;0;0;0;0;0
118;1085;PORSCHE;TAYCAN 4S (530);0;0;0;6463692;6162267;6100642;6039637;0;0;0;0;0;0;0;0
118;1086;PORSCHE;TAYCAN TURBO (680);0;0;12763004;12635375;10079628;9978834;9879047;0;0;0;0;0;0;0;0
118;1087;PORSCHE;TAYCAN TURBO S (761);0;0;15320378;15167172;12256211;12133639;12012303;11892182;0;0;0;0;0;0;0
118;1088;PORSCHE;CAYENNE GTS 3.6 (440);0;0;0;0;0;0;0;0;0;8621560;7054093;6305438;0;0;0
118;1089;PORSCHE;TAYCAN 4S (571);0;0;0;0;9441475;7870600;7758817;0;0;0;0;0;0;0;0
118;1090;PORSCHE;CAYENNE COUPE S 2.9 (440);0;0;0;12445770;11865376;11746726;11629252;0;0;0;0;0;0;0;0
118;1091;PORSCHE;CAYENNE S 2.9 440;0;0;0;11738528;11191111;11079199;10968408;0;0;0;0;0;0;0;0
118;1092;PORSCHE;TAYCAN (408) 4x2;0;0;7343924;7270484;5062239;5011623;0;0;0;0;0;0;0;0;0
118;1093;PORSCHE;911 TURBO S 3.8 (580);0;0;0;0;0;0;0;0;22816486;22131989;0;0;0;0;0
118;1095;PORSCHE;CAYENNE GTS 4.0 (460);0;0;0;0;16312903;14063242;11762012;0;0;0;0;0;0;0;0
118;1096;PORSCHE;911 TARGA 4 3.0 385;0;0;0;24179390;20552484;19935908;0;0;0;0;0;0;0;0;0
118;1098;PORSCHE;TAYCAN 4S CROSS TURISMO;0;0;9146122;9054659;7028308;6616762;0;0;0;0;0;0;0;0;0
118;1099;PORSCHE;PANAMERA 4S 3.0 (420);0;0;0;0;0;0;0;0;0;0;8361617;0;0;0;0
118;1100;PORSCHE;MACAN 2.0 (265);8751996;7913757;6529698;6464400;6399757;6201620;0;0;0;0;0;0;0;0;0
118;1101;PORSCHE;TAYCAN (476) 4x2;0;0;0;0;7750679;7342150;0;0;0;0;0;0;0;0;0
118;1102;PORSCHE;TAYCAN 4 CROSS TURISMO;0;0;7907181;7828109;5427226;5372955;0;0;0;0;0;0;0;0;0
118;1104;PORSCHE;PANAMERA 4S E-HYBRID;28710473;27314461;20470225;19899187;18384733;16793470;14616606;0;0;0;0;0;0;0;0
118;1105;PORSCHE;911 TURBO (991)3.8 (520);0;0;0;0;0;0;0;0;0;0;0;0;15310807;0;0
118;1106;PORSCHE;TAYCAN GTS;18564246;17195037;10912822;10803695;7543335;0;0;0;0;0;0;0;0;0;0
118;1107;PORSCHE;CAYENNE 3.0 DIZEL (262);0;0;0;0;0;0;0;0;8304794;7438550;5287661;4444058;3420460;0;0
118;1108;PORSCHE;CARRERA 3.0 (370);0;0;0;0;0;0;0;0;9720776;0;0;0;0;0;0
118;1109;PORSCHE;911 TARGA 4S 3.0 (450);39859145;37679372;28279990;25451991;21634193;20985168;0;0;0;0;0;0;0;0;0
118;1110;PORSCHE;718 CAYMAN GT4;0;0;0;0;15096022;0;0;0;0;0;0;0;0;0;0
118;1111;PORSCHE;911 (992) GT3 TOURING;0;0;36569126;32912212;27975383;27136119;0;0;0;0;0;0;0;0;0
118;1112;PORSCHE;TAYCAN TURBO CROSS TURISMO (680);0;0;12555191;12429639;10146378;0;0;0;0;0;0;0;0;0;0
118;1113;PORSCHE;TAYCAN TURBO S CROSS TURISMO (761);0;0;15023985;14873743;12308831;0;0;0;0;0;0;0;0;0;0
118;1114;PORSCHE;TAYCAN GTS SPORT TURISMO (598);0;17300515;10390739;10286828;8700435;0;0;0;0;0;0;0;0;0;0
118;1115;PORSCHE;CAYMAN GT4 RS 4.0 (500);0;26856345;26849337;26580845;18677850;0;0;0;0;0;0;0;0;0;0
118;1116;PORSCHE;CAYENNE S 3.6 (420);0;0;0;0;0;0;0;0;0;0;6386622;0;0;0;0
118;1117;PORSCHE;PANAMERA 2.9 (330);23468873;22211082;14992187;14582106;13659501;0;0;0;0;0;0;0;0;0;0
118;1118;PORSCHE;PANAMERA 4 2.9 (330);0;0;15589513;15433620;13371502;0;0;0;0;0;0;0;0;0;0
118;1119;PORSCHE;PANAMERA 4 PLATINUM EDITION 2.9 (330);0;0;17379219;17205427;14802334;0;0;0;0;0;0;0;0;0;0
118;1120;PORSCHE;PANAMERA 4S 2.9 (330);0;0;0;0;19150677;0;0;0;0;0;0;0;0;0;0
118;1121;PORSCHE;PANAMERA 4 E-HYBRID 2.9 (462);0;0;17817559;17325123;15249477;0;0;0;0;0;0;0;0;0;0
118;1122;PORSCHE;PANAMERA 4 EXECUTIVE 2.9 (330);0;0;0;13141762;12528911;0;0;0;0;0;0;0;0;0;0
118;1123;PORSCHE;CAYENNE PLATINUM EDITION 3.0 (340);0;0;0;10700326;10201331;0;0;0;0;0;0;0;0;0;0
118;1124;PORSCHE;911 CARRERA 4 GTS 3.0 (480);0;0;29072886;26165598;22240760;0;0;0;0;0;0;0;0;0;0
118;1125;PORSCHE;911 TARGA 4 GTS 3.0 (480);0;0;31107990;27997190;23797609;0;0;0;0;0;0;0;0;0;0
118;1126;PORSCHE;911 50. YIL PORSCHE DESIGN EDITION;0;0;0;22486833;19113809;0;0;0;0;0;0;0;0;0;0
118;1127;PORSCHE;911 CARRERA S CABRIOLET 3.0 (420);0;0;0;0;0;0;0;0;17978251;17438901;0;0;0;0;0
118;1129;PORSCHE;911 CARRERA 4S (400);0;0;0;0;0;0;0;0;0;0;0;0;0;11483104;0
118;1130;PORSCHE;911 TURBO S 3.8 (560);0;0;0;0;0;0;0;0;0;0;0;0;0;16535669;0
118;1131;PORSCHE;911 CARRERA 4 3.0 (370);0;0;0;0;0;0;0;0;0;0;14947143;0;0;0;0
118;1132;PORSCHE;MACAN 2.0 (252);0;0;0;0;0;0;0;0;0;0;4080068;0;0;0;0
118;1133;PORSCHE;911 GT3 3.8 (475);0;0;0;0;0;0;0;0;0;0;0;16171613;0;0;0
118;1134;PORSCHE;911 CARRERA 4S COUPE (420);0;0;0;0;0;0;0;0;0;0;15409425;0;0;0;0
118;1135;PORSCHE;PANAMERA 4S G2II;0;0;0;0;19559080;0;0;0;0;0;0;0;0;0;0
118;1136;PORSCHE;TAYCAN SPORT TOURISMO 4S;0;0;8574915;8489167;6890928;0;0;0;0;0;0;0;0;0;0
118;1137;PORSCHE;CAYENNE COUPE PLATINUM EDITION 3.0;0;0;0;11100435;10582777;0;0;0;0;0;0;0;0;0;0
118;1138;PORSCHE;TAYCAN 4S;16524726;15264816;10028482;9225742;0;0;0;0;0;0;0;0;0;0;0
118;1139;PORSCHE;MACAN T 2.0 (265);0;0;8134300;7481865;0;0;0;0;0;0;0;0;0;0;0
118;1140;PORSCHE;CAYMAN STYLE EDITION 2.0 (300);0;0;10321468;9493744;0;0;0;0;0;0;0;0;0;0;0
118;1141;PORSCHE;BOXSTER STYLE EDITION 2.0 (300);0;0;10020532;9743221;0;0;0;0;0;0;0;0;0;0;0
118;1142;PORSCHE;911 CARRERA S 3.0 (450);0;0;0;20543238;0;0;0;0;0;0;0;0;0;0;0
118;1143;PORSCHE;911 CARRERA 4 3.0 (385);0;0;24027179;21624462;18380794;0;0;0;0;0;0;0;0;0;0
118;1144;PORSCHE;911 CARRERA 4S 3.0 (450);0;0;26429896;23786911;0;0;0;0;0;0;0;0;0;0;0
118;1145;PORSCHE;911 SPORT CLASSIC 3.8 (550);0;0;0;32479157;0;0;0;0;0;0;0;0;0;0;0
118;1146;PORSCHE;911 CARRERA 4S CABRIOLET 3.0 (450);0;0;30394382;27354942;0;0;0;0;0;0;0;0;0;0;0
118;1147;PORSCHE;911 TURBO S CABRIOLET 3.8 (650);0;0;47636097;42872487;0;0;0;0;0;0;0;0;0;0;0
118;1148;PORSCHE;911 GT3 4.0 (510);47862473;44630459;38609296;34748366;29536109;28650028;0;0;0;0;0;0;0;0;0
118;1149;PORSCHE;911 GT3 RS 4.0 (525);0;0;48117268;43305542;0;0;0;0;0;0;0;0;0;0;0
118;1150;PORSCHE;911 DAKAR 3.0 (480);0;0;0;26693607;0;0;0;0;0;0;0;0;0;0;0
118;1151;PORSCHE;PANAMERA 4 E-HYBRID PLATINUM EDITION 2.9 462;0;0;19277941;18742952;0;0;0;0;0;0;0;0;0;0;0
118;1152;PORSCHE;PANAMERA 4S 2.9 (440);0;0;18681751;18163717;0;0;0;0;0;0;0;0;0;0;0
118;1153;PORSCHE;PANAMERA 4S SPORT TURISMO 2.9 (440);0;0;0;14318120;0;0;0;0;0;0;0;0;0;0;0
118;1154;PORSCHE;PANAMERA TURBO S 4.0 (630);0;0;0;23516426;23281261;22367714;0;0;0;0;0;0;0;0;0
118;1155;PORSCHE;PANAMERA TURBO S SPORT TURISMO 4.0 (630);0;0;0;23916793;0;0;0;0;0;0;0;0;0;0;0
118;1156;PORSCHE;CAYENNE S PLATINUM EDITION 2.9 (440);0;0;0;12437983;0;0;0;0;0;0;0;0;0;0;0
118;1157;PORSCHE;CAYENNE E-HYBRID PLATINUM EDITION 3.0 (462);0;0;0;12220808;0;0;0;0;0;0;0;0;0;0;0
118;1158;PORSCHE;CAYENNE TURBO S E-HYBRID 4.0 (680);0;0;0;21167453;0;0;0;0;0;0;0;0;0;0;0
118;1159;PORSCHE;CAYENNE COUPE GTS 4.0 (460);0;0;0;14231929;0;0;0;0;0;0;0;0;0;0;0
118;1160;PORSCHE;CAYENNE COUPE S PLATINUM EDITION 2.9 (440);0;0;0;12563758;0;0;0;0;0;0;0;0;0;0;0
118;1161;PORSCHE;CAYENNE COUPE E-HYBRID PLATINUM EDT 3.0 462;0;0;0;13480628;0;0;0;0;0;0;0;0;0;0;0
118;1162;PORSCHE;MACAN S 2.9 (380);0;0;0;6958582;0;0;0;0;0;0;0;0;0;0;0
118;1163;PORSCHE;MACAN GTS 2.9 (440);0;0;0;8235724;0;0;0;0;0;0;0;0;0;0;0
118;1165;PORSCHE;PANAMERA SPORT TURISMO GTS 4.0 480;0;0;0;21502031;0;0;0;0;0;0;0;0;0;0;0
118;1166;PORSCHE;PANAMERA GTS 4.0 V8 480;33839620;32282829;25340617;21363379;0;0;0;0;0;0;0;0;0;0;0
118;1167;PORSCHE;718 BOXSTER 2.0 (300);0;0;9546015;8781457;0;0;0;0;0;0;0;0;0;0;0
118;1169;PORSCHE;CAYENNE COUPE S 4.0 V8 (474) FL;25433092;23885206;18952292;18513026;0;0;0;0;0;0;0;0;0;0;0
118;1170;PORSCHE;CAYENNE FL;20727113;19368157;16083910;14794324;0;0;0;0;0;0;0;0;0;0;0
118;1171;PORSCHE;CAYENNE S FL;24324100;22812841;19107976;17581499;0;0;0;0;0;0;0;0;0;0;0
118;1172;PORSCHE;CAYENNE COUPE FL;21634505;20243793;16880079;15527659;0;0;0;0;0;0;0;0;0;0;0
118;1173;PORSCHE;TAYCAN SPORT TURISMO;0;0;7031633;6961317;0;0;0;0;0;0;0;0;0;0;0
118;1174;PORSCHE;718 BOXSTER GTS 4.0;0;0;16896591;15546670;0;0;0;0;0;0;0;0;0;0;0
118;1175;PORSCHE;718 CAYMAN GTS 4.0;0;0;16530926;0;0;0;0;0;0;0;0;0;0;0;0
118;1176;PORSCHE;718 SPYDER RS;0;29601750;29556255;0;0;0;0;0;0;0;0;0;0;0;0
118;1177;PORSCHE;CAYENNE E-HYBRID FL;23105993;21686472;18224676;16812233;0;0;0;0;0;0;0;0;0;0;0
118;1178;PORSCHE;CAYENNE E-HYBRID COUPE FL;0;24432961;18843722;17331269;0;0;0;0;0;0;0;0;0;0;0
118;1179;PORSCHE;CAYENNE S E-HYBRID 3.0 (519);25102025;24852603;19761765;19365526;0;0;0;0;0;0;0;0;0;0;0
118;1180;PORSCHE;TAYCAN FL;13955796;12836746;8827302;0;0;0;0;0;0;0;0;0;0;0;0
118;1181;PORSCHE;TAYCAN 4S FL;16524726;15264816;10421909;0;0;0;0;0;0;0;0;0;0;0;0
118;1182;PORSCHE;TAYCAN TURBO FL;21761496;20209559;14979256;0;0;0;0;0;0;0;0;0;0;0;0
118;1183;PORSCHE;TAYCAN TURBO S FL;25664346;23905457;17996299;0;0;0;0;0;0;0;0;0;0;0;0
118;1184;PORSCHE;TAYCAN SPORT TURISMO FL;0;12933785;8770350;0;0;0;0;0;0;0;0;0;0;0;0
118;1185;PORSCHE;TAYCAN 4S SPORT TURISMO FL;0;15361855;10341038;0;0;0;0;0;0;0;0;0;0;0;0
118;1186;PORSCHE;TAYCAN TURBO SPORT TURISMO FL;0;20325583;14819615;0;0;0;0;0;0;0;0;0;0;0;0
118;1187;PORSCHE;TAYCAN TURBO S SPORT TURISMO FL;25840746;23979291;17677383;0;0;0;0;0;0;0;0;0;0;0;0
118;1188;PORSCHE;TAYCAN 4 CROSS TURISMO FL;14617296;13465387;9667888;0;0;0;0;0;0;0;0;0;0;0;0
118;1189;PORSCHE;TAYCAN 4S CROSS TURISMO FL;16447446;15190982;9868364;0;0;0;0;0;0;0;0;0;0;0;0
118;1190;PORSCHE;TAYCAN TURBO CROSS TURISMO FL;21926976;20357226;14861759;0;0;0;0;0;0;0;0;0;0;0;0
118;1191;PORSCHE;TAYCAN TURBO S CROSS TURISMO FL;25840746;24034140;17704717;0;0;0;0;0;0;0;0;0;0;0;0
118;1192;PORSCHE;PANAMERA TURBO E-HYBRID;44403460;42547448;32758524;0;0;0;0;0;0;0;0;0;0;0;0
118;1193;PORSCHE;PANAMERA 4 2.9 (353);24234953;22970995;16902857;0;0;0;0;0;0;0;0;0;0;0;0
